"DATE TIME (UTC)","MMSI","LATITUDE","LONGITUDE","COURSE","SPEED","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","AISTYPE","A","B","C","D","DRAUGHT","DESTINATION","ETA"
"2024-03-24 00:06:08",613003901,12.75059,43.26409,155.3,7.6,511,0,9254422,"OSTRA","TJMC168",89,12,133,11,11,9.8,"KFK","03-30 12:00"
"2024-03-24 00:12:50",538009223,12.73063,43.26151,150.8,9.6,150,0,9362982,"LENI","V7A4474",70,201,24,14,18,13.2,"BIK IRAN","03-31 06:00"
"2024-03-24 00:26:58",538007541,12.61087,43.39418,300.1,12.9,299,0,9567439,"NS QINGDAO","V7UM6",70,161,29,16,16,12.9,"EGYPT/CHINESE CREW","03-28 12:00"
"2024-03-24 00:35:48",356576000,12.75885,43.25261,154.7,9.7,157,0,9493638,"THE FINDER","3FLQ",79,192,33,10,22,13.4,"ARMS GUARD ONBOARD","03-31 06:00"
"2024-03-24 01:06:34",538009223,12.60007,43.33240,121.4,8.9,120,0,9362982,"LENI","V7A4474",70,201,24,14,18,13.2,"BIK IRAN","03-31 06:00"
"2024-03-24 01:08:19",538007541,12.73056,43.31003,335.4,12.6,335,0,9567439,"NS QINGDAO","V7UM6",70,161,29,16,16,12.9,"EGYPT/CHINESE CREW","03-28 12:00"
"2024-03-24 01:11:36",613003901,12.62233,43.31750,158.0,7.7,511,0,9254422,"OSTRA","TJMC168",89,12,133,11,11,9.8,"KFK","03-30 12:00"
"2024-03-24 01:14:11",356576000,12.66254,43.29658,156.9,9.8,156,0,9493638,"THE FINDER","3FLQ",79,192,33,10,22,13.4,"ARMS GUARD ONBOARD","03-31 06:00"
"2024-03-24 01:18:11",577474000,12.60629,43.40382,298.0,11.1,511,0,9145126,"ANKA SKY","YJWX2",70,75,10,6,7,5.6,"TURKISH CREW ONBOARD","03-29 12:00"
"2024-03-24 02:06:07",538005368,12.75146,43.25845,156.3,9.6,156,0,9209116,"AGNES","V7DC9",70,193,32,19,13,10.8,"UMM QASR(IRAQ)","03-31 09:00"
"2024-03-24 02:12:37",577474000,12.73765,43.30839,333.3,10.9,511,0,9145126,"ANKA SKY","YJWX2",70,75,10,6,7,5.6,"TURKISH CREW ONBOARD","03-29 12:00"
"2024-03-24 02:55:46",351095000,12.61075,43.40445,302.0,11.7,302,0,9244087,"JAGUAR 1","3FKG5",70,130,25,10,14,8.1,"SUEZ EG","03-30 12:00"
"2024-03-24 03:01:29",351095000,12.62115,43.38797,302.0,11.9,302,0,9244087,"JAGUAR 1","3FKG5",70,130,25,10,14,8.1,"SUEZ EG","03-30 12:00"
"2024-03-24 03:07:50",538005368,12.60655,43.33456,137.9,9.4,135,0,9209116,"AGNES","V7DC9",70,193,32,19,13,10.8,"UMM QASR(IRAQ)","03-31 09:00"
"2024-03-24 04:18:11",620999092,12.74030,43.26338,154.4,6.6,158,0,9061588,"ATLANTIC 22","D6A3097",70,132,26,10,15,9.5,"DJIBOUTI/SYRIANCREW","03-24 13:00"
"2024-03-24 05:00:53",636022445,12.61050,43.39445,298.9,16.1,301,0,9426051,"ROZA","5LIV4",70,169,60,28,10,7.5,"RU ULU","04-12 16:20"
"2024-03-24 05:03:41",620999092,12.66477,43.29850,156.1,6.5,154,0,9061588,"ATLANTIC 22","D6A3097",70,132,26,10,15,9.5,"DJIBOUTI/SYRIANCREW","03-24 13:00"
"2024-03-24 05:04:47",477390100,12.76007,43.25389,152.5,7.5,156,0,9695224,"HUANGHAI STRUGGLER","VRNH2",70,149,17,13,14,11.2,"ALL CREW CHINESE","04-10 08:00"
"2024-03-24 05:43:23",563092500,12.74632,43.26401,158.1,7.6,159,0,9456460,"INCE AKDENIZ","9V3373",70,161,29,14,18,12.8,"ARMED GUARD ON BOARD","03-18 15:00"
"2024-03-24 06:04:42",477390100,12.64548,43.30703,153.5,7.6,151,0,9695224,"HUANGHAI STRUGGLER","VRNH2",70,149,17,13,14,11.2,"ALL CREW CHINESE","04-10 08:00"
"2024-03-24 06:05:56",563092500,12.70213,43.28086,159.9,7.5,157,0,9456460,"INCE AKDENIZ","9V3373",70,161,29,14,18,12.8,"ARMED GUARD ON BOARD","03-18 15:00"
"2024-03-24 06:08:01",620999092,12.57700,43.37083,122.5,6.7,123,0,9061588,"ATLANTIC 22","D6A3097",70,132,26,10,15,9.5,"DJIBOUTI/SYRIANCREW","03-24 13:00"
"2024-03-24 06:39:29",352002878,12.73463,43.26575,152.6,5.8,154,0,9463528,"GLORY STAR 1","3E4656",80,118,24,17,6,4.7,"FUJAIRAH,UAE","04-01 13:00"
"2024-03-24 06:59:30",248826000,12.75281,43.25094,156.9,7.5,158,0,9577446,"ELINA B.","9HA2530",79,164,32,10,22,11.2,"GRDS OB_RUSSIAN CREW","04-03 15:00"
"2024-03-24 07:03:41",248826000,12.74469,43.25436,157.7,7.6,158,0,9577446,"ELINA B.","9HA2530",79,164,32,10,22,11.2,"GRDS OB_RUSSIAN CREV","04-03 15:00"
"2024-03-24 07:05:58",563092500,12.59698,43.34934,124.7,7.9,126,0,9456460,"INCE AKDENIZ","9V3373",70,161,29,14,18,12.8,"ARMED GUARD ON BOARD","03-18 15:00"
"2024-03-24 07:26:20",352002878,12.66618,43.29362,144.0,5.4,143,0,9463528,"GLORY STAR 1","3E4656",80,118,24,17,6,4.7,"FUJAIRAH,UAE","04-01 13:00"
"2024-03-24 08:01:40",352002878,12.61908,43.32245,157.2,5.7,147,0,9463528,"GLORY STAR 1","3E4656",80,118,24,17,6,4.7,"FUJAIRAH,UAE","04-01 13:00"
"2024-03-24 08:03:29",248826000,12.62522,43.30778,151.6,8.0,148,0,9577446,"ELINA B.","9HA2530",79,164,32,10,22,11.2,"GRDS OB_RUSSIAN CREW","04-03 15:00"
"2024-03-24 08:27:57",352002305,12.75798,43.25058,156.5,8.3,152,0,9220988,"YASSIN BEY","HOA7635",79,152,20,13,14,10.7,"MUMBAI,INDIA","03-30 21:00"
"2024-03-24 09:01:48",352002305,12.68623,43.28609,155.5,8.5,151,0,9220988,"YASSIN BEY","HOA7635",79,152,20,13,14,10.7,"MUMBAI,INDIA","03-30 21:00"
"2024-03-24 09:13:46",626418000,12.61953,43.38645,301.0,13.8,301,0,9422445,"SCF SURGUT","TRBK9",89,230,44,15,33,9.3,"ARMED GUARDS ONBOARD","03-28 06:00"
"2024-03-24 09:34:31",229609000,12.65125,43.33824,336.3,14.9,340,0,9286592,"THALASSINI","9HA3445",70,190,39,21,11,6.5,"ARMED GUARDS ON BOAR","03-29 04:30"
"2024-03-24 10:06:15",229609000,12.77028,43.28583,336.7,14.0,335,0,9286592,"THALASSINI","9HA3445",70,190,39,21,11,6.5,"ARMED GUARDS ON BOAR","03-29 04:30"
"2024-03-24 10:56:42",624016000,12.72558,43.27024,155.6,8.8,153,0,9617375,"FINFINE","ETFN",70,150,16,10,17,10.1,"DJIBOUTI","03-24 17:30"
"2024-03-24 11:12:52",624016000,12.68920,43.28764,154.8,8.8,152,0,9617375,"FINFINE","ETFN",70,150,16,10,17,10.1,"DJIBOUTI","03-24 17:30"
"2024-03-24 12:00:10",624016000,12.59373,43.35567,127.0,9.2,126,0,9617375,"FINFINE","ETFN",70,150,16,10,17,10.1,"DJIBOUTI","03-24 17:30"
"2024-03-24 12:56:25",511101140,12.70731,43.27700,157.7,18.0,157,0,9377561,"INTERSEA TRAVELER","T8A4404",70,196,20,17,13,10.4,"MYPKG&NO LINK ISRAEL","04-02 08:00"
"2024-03-24 13:08:27",511101140,12.65161,43.30197,153.8,17.8,151,0,9377561,"INTERSEA TRAVELER","T8A4404",70,196,20,17,13,10.4,"MYPKG&NO LINK ISRAEL","04-02 08:00"
"2024-03-24 13:22:47",636022042,12.75676,43.24875,156.1,11.1,156,0,9277759,"LEA I","5LGX3",80,192,37,22,10,12.8,"FUJAIRAH,UAE","03-29 13:00"
"2024-03-24 13:52:40",538005598,12.62128,43.39573,303.4,14.4,304,0,9299616,"NS XIAMEN","V7FH8",79,185,40,24,9,7.3,"PORT SAID","03-29 18:00"
"2024-03-24 13:52:47",477455400,12.61796,43.38079,302.0,14.0,305,0,9261786,"TAI HARVEST","VRTC7",70,160,30,12,20,10.9,"ALL CHINESE ON BOARD","03-28 19:00"
"2024-03-24 14:03:29",636022042,12.64267,43.29954,152.4,10.8,149,0,9277759,"LEA I","5LGX3",80,192,37,22,10,12.8,"FUJAIRAH,UAE","03-29 13:00"
"2024-03-24 14:09:44",538005598,12.66992,43.35336,334.3,13.1,337,0,9299616,"NS XIAMEN","V7FH8",79,185,40,24,9,7.3,"PORT SAID","03-29 18:00"
"2024-03-24 14:18:05",477455400,12.69430,43.32988,333.4,12.9,333,0,9261786,"TAI HARVEST","VRTC7",70,160,30,12,20,10.9,"ALL CHINESE ON BOARD","03-28 19:00"
"2024-03-24 15:14:46",538006238,12.75754,43.25403,158.4,8.1,156,0,9700213,"D&K ABDUL RAZZAK KHA","V7KX8",80,146,37,12,20,8.1,"AE FJR","01-30 10:00"
"2024-03-24 15:35:03",538010776,12.71869,43.25187,162.0,16.2,160,0,9419785,"WADI DUKA","V7A7412",70,179,52,10,21,8.5,"INNSA NO ISRAEL CONN","03-29 00:30"
"2024-03-24 15:39:10",312325000,12.69598,43.27358,150.0,11.0,150,0,9231509,"TREND","V3MR6",80,227,47,21,27,15.0,"CHINESECREW,ARMGUARD","03-30 18:00"
"2024-03-24 16:04:32",538010776,12.60859,43.32641,136.7,16.1,134,0,9419785,"WADI DUKA","V7A7412",70,179,52,10,21,8.5,"INNSA NO ISRAEL CONN","03-29 00:30"
"2024-03-24 16:04:48",312325000,12.62910,43.31412,142.0,10.8,136,0,9231509,"TREND","V3MR6",80,227,47,21,27,15.0,"CHINESECREW,ARMGUARD","03-30 18:00"
"2024-03-24 16:17:46",538006238,12.63016,43.31163,158.9,8.0,151,0,9700213,"D&K ABDUL RAZZAK KHA","V7KX8",80,146,37,12,20,8.1,"AE FJR","01-30 10:00"
"2024-03-24 16:19:08",240221000,12.61161,43.38542,301.0,15.6,300,0,9271353,"OLYMPIC FUTURE","SYQH",80,232,42,17,30,7.9,"ARMED GUARDS ONBOARD","03-30 12:00"
"2024-03-24 16:39:58",636021266,12.71047,43.27680,153.3,15.6,152,0,9719862,"SIMBA","5LDC3",70,195,76,14,29,12.0,"PORT KLANG","04-02 04:00"
"2024-03-24 17:00:19",240221000,12.75741,43.29291,337.0,15.9,335,0,9271353,"OLYMPIC FUTURE","SYQH",80,232,42,17,30,7.9,"ARMED GUARDS ONBOARD","03-30 12:00"
"2024-03-24 17:00:34",636021266,12.63082,43.31805,146.0,15.4,141,0,9719862,"SIMBA","5LDC3",70,195,76,14,29,12.0,"PORT KLANG","04-02 04:00"
"2024-03-24 18:04:23",352003605,12.71902,43.28182,155.2,10.1,155,0,9290373,"BESIKTAS BOSPHORUS","3E5237",80,229,45,40,10,15.7,"TURKISH CR/ARMED GRD","03-30 13:00"
"2024-03-24 18:21:33",626244000,12.72595,43.26935,158.0,9.0,155,0,9321691,"SAI BABA","TRAO6",80,231,43,17,31,14.8,"VADINAR,INDIA","03-31 18:00"
"2024-03-24 19:00:43",352003605,12.58327,43.35676,119.4,10.0,121,0,9290373,"BESIKTAS BOSPHORUS","3E5237",80,229,45,40,10,15.7,"TURKISH CR/ARMED GRD","03-30 13:00"
"2024-03-24 19:21:15",626244000,12.59598,43.34510,127.0,9.2,127,0,9321691,"SAI BABA","TRAO6",80,231,43,17,31,14.8,"VADINAR,INDIA","03-31 18:00"
"2024-03-24 20:12:31",626360000,12.74602,43.25640,156.1,9.0,156,0,9292204,"ADYGEYA","TRBD7",89,201,43,17,25,14.7,"RU NVS > IN PRT","04-04 20:30"
"2024-03-24 21:29:51",626360000,12.58612,43.36306,119.2,9.6,119,0,9292204,"ADYGEYA","TRBD7",89,201,43,17,25,14.7,"RU NVS > IN PRT","04-04 20:30"
"2024-03-24 21:30:10",636014250,12.60523,43.41083,299.0,15.3,299,0,9410210,"TATAKI","A8SM5",80,230,44,17,33,9.0,"BASHAYER,SUDAN","03-30 04:00"
"2024-03-24 22:00:35",636014250,12.70083,43.32660,336.0,15.5,337,0,9410210,"TATAKI","A8SM5",80,230,44,17,33,9.0,"BASHAYER,SUDAN","03-30 04:00"
"2024-03-24 23:20:01",636018294,12.61522,43.39408,287.5,12.1,300,0,9249180,"NEW FRIENDSHIP","D5PB6",85,202,42,16,26,13.4,"SUEZ, EGYPT","03-29 16:00"
"2024-03-24 23:42:48",352001758,12.71867,43.26367,155.7,10.3,156,0,9308065,"CHARVI","3E2594",80,210,64,18,30,16.2,"SIKKA","03-31 12:00"
"2024-03-24 23:44:02",626403000,12.61133,43.32320,129.2,9.7,130,0,9511387,"OLYMPIYSKY PROSPECT","TRBJ2",80,209,41,26,18,14.1,"CNZHA","04-11 08:00"
"2024-03-24 23:44:07",636014381,12.72447,43.27168,155.0,7.9,154,0,9207778,"ANNA S","A8TM3",70,195,30,15,17,0.0,"BIK IRAN","04-02 18:00"
"2024-03-25 00:00:05",626403000,12.58767,43.36320,120.3,10.4,121,0,9511387,"OLYMPIYSKY PROSPECT","TRBJ2",80,209,41,26,18,14.1,"CNZHA","04-11 08:00"
"2024-03-25 00:00:07",636014381,12.69185,43.28722,155.0,8.0,152,0,9207778,"ANNA S","A8TM3",70,195,30,15,17,0.0,"BIK IRAN","04-02 18:00"
"2024-03-25 00:00:20",636020697,12.60423,43.40979,294.6,15.5,295,0,9931563,"PILECKI","5LAG7",70,185,15,15,17,8.3,"CHINESE VESSEL&OWNER","03-29 16:00"
"2024-03-25 00:00:28",352001758,12.67243,43.28732,150.0,10.4,150,0,9308065,"CHARVI","3E2594",80,210,64,18,30,16.2,"SIKKA","03-31 12:00"
"2024-03-25 00:03:22",636018294,12.72897,43.31578,322.0,10.9,336,0,9249180,"NEW FRIENDSHIP","D5PB6",85,202,42,16,26,13.4,"SUEZ, EGYPT","03-29 16:00"
"2024-03-25 01:06:05",636014381,12.57535,43.37690,120.0,8.6,118,0,9207778,"ANNA S","A8TM3",70,195,30,15,17,0.0,"BIK IRAN","04-02 18:00"
"2024-03-25 01:28:07",256099000,12.74749,43.25752,155.1,10.6,159,0,9718583,"KIRAN CASPIAN","9HA3817",70,180,20,8,24,13.4,"ARMED GUARD ONBOARD","04-02 18:00"
"2024-03-25 01:36:30",511101129,12.61398,43.40020,302.0,14.4,303,0,9250531,"PYTHON","T8A4394",80,203,41,15,27,8.0,"RU ULU","04-09 12:00"
"2024-03-25 01:42:06",636014503,12.74272,43.25526,156.3,11.8,158,0,9476654,"AMAZON","A8UI8",89,235,40,32,18,15.7,"VIZAG INDIA","04-04 08:00"
"2024-03-25 01:54:18",352003527,12.62315,43.37588,302.7,13.2,305,0,9269233,"SEAPOWER II","3E5179",70,200,25,10,22,7.0,"GUARDS O/B,RUS CARGO","04-05 12:00"
"2024-03-25 01:58:36",352002084,12.72052,43.27287,153.0,10.5,152,0,9389112,"GINGKO","3E3768",70,163,27,22,10,12.5,"CN ALL CHINESE CREW","04-08 08:00"
"2024-03-25 02:05:13",636014503,12.67187,43.28529,157.8,11.8,158,0,9476654,"AMAZON","A8UI8",89,235,40,32,18,15.7,"VIZAG INDIA","04-04 08:00"
"2024-03-25 02:06:16",256099000,12.64422,43.30532,155.5,10.6,157,0,9718583,"KIRAN CASPIAN","9HA3817",70,180,20,8,24,13.4,"ARMED GUARD ONBOARD","04-02 18:00"
"2024-03-25 02:07:16",511101129,12.70337,43.32847,334.0,13.5,335,0,9250531,"PYTHON","T8A4394",80,203,41,15,27,8.0,"RU ULU","04-09 12:00"
"2024-03-25 02:08:18",352003527,12.66053,43.34554,336.9,11.8,339,0,9269233,"SEAPOWER II","3E5179",70,200,25,10,22,7.0,"GUARDS O/B,RUS CARGO","04-05 12:00"
"2024-03-25 02:09:06",352002084,12.69235,43.28577,156.0,10.5,155,0,9389112,"GINGKO","3E3768",70,163,27,22,10,12.5,"CN ALL CHINESE CREW","04-08 08:00"
"2024-03-25 02:09:20",636018215,12.74327,43.26395,154.5,10.4,156,0,9835953,"FLAMINIA","D5OR3",70,202,27,24,8,12.7,"ARMED GUARD ONBOARD","03-23 17:45"
"2024-03-25 03:00:12",565730000,12.62128,43.37802,292.0,14.9,292,0,9359674,"KOTA RAHMAT","9VEY2",70,119,27,20,3,8.4,"VSL NO LINK ISRAEL","03-25 20:00"
"2024-03-25 03:05:23",636018215,12.59924,43.33736,123.2,10.0,121,0,9835953,"FLAMINIA","D5OR3",70,202,27,24,8,12.7,"ARMED GUARD ONBOARD","03-23 17:45"
"2024-03-25 03:30:05",314639000,12.61204,43.39436,299.8,11.1,300,0,9446702,"MALAK","8PBL5",70,161,29,14,18,11.0,"SUEZ","04-01 12:00"
"2024-03-25 03:40:03",563209500,12.75994,43.25337,154.2,14.2,154,0,9964596,"CUL SHEKOU","9V8955",70,147,42,21,11,11.6,"CHN VSL ALL CREW CHN","04-14 02:00"
"2024-03-25 04:07:37",563209500,12.66131,43.30018,155.3,13.9,153,0,9964596,"CUL SHEKOU","9V8955",70,147,42,21,11,11.6,"CHN VSL ALL CREW CHN","04-14 02:00"
"2024-03-25 04:10:46",314639000,12.70886,43.32312,334.6,10.7,335,0,9446702,"MALAK","8PBL5",70,161,29,14,18,11.0,"SUEZ","04-01 12:00"
"2024-03-25 04:51:23",626290000,12.74252,43.25958,153.0,10.3,155,0,9402732,"ONRIM","TRAU6",89,277,56,30,30,16.7,"CHINA","04-12 05:00"
"2024-03-25 05:15:49",626290000,12.67015,43.29233,154.0,10.1,154,0,9402732,"ONRIM","TRAU6",89,277,56,30,30,16.7,"CHINA","04-12 05:00"
"2024-03-25 05:54:58",636018858,12.75493,43.25501,152.4,9.1,153,0,9689031,"A R G","D5RS3",80,121,40,11,12,5.5,"HAMRIYAH","03-31 16:00"
"2024-03-25 06:00:20",574005320,12.62073,43.38063,300.5,14.9,298,0,9301524,"PALMER","XVKC7",80,234,43,31,17,9.4,"EG SUZ","03-30 12:30"
"2024-03-25 06:10:09",636018858,12.72100,43.27276,153.1,9.0,153,0,9689031,"A R G","D5RS3",80,121,40,11,12,5.5,"HAMRIYAH","03-31 16:00"
"2024-03-25 07:09:59",636018858,12.59025,43.35607,123.7,9.7,121,0,9689031,"A R G","D5RS3",80,121,40,11,12,5.5,"HAMRIYAH","03-31 16:00"
"2024-03-25 08:05:03",563215800,12.61946,43.38438,300.5,15.3,300,0,9416771,"QI LIN SONG","9V9230",70,165,14,13,14,8.7,"SUEZ CANAL CHINESE","03-29 11:00"
"2024-03-25 10:04:15",210722000,12.62513,43.31164,147.9,13.0,147,0,9324978,"CONTSHIP ONO","C4RE2",70,136,11,15,8,7.7,"INMUN","03-30 07:30"
"2024-03-25 11:45:01",352002531,12.75352,43.25403,153.6,13.0,151,0,9976070,"GREEN RAUMA","HOA2932",70,205,22,8,24,13.5,"CHINA OWNER CHINESE","04-14 16:00"
"2024-03-25 12:02:00",352002531,12.69655,43.27956,153.7,13.3,153,0,9976070,"GREEN RAUMA","HOA2932",70,205,22,8,24,13.5,"CHINA OWNER CHINESE","04-14 16:00"
"2024-03-25 12:18:35",352002216,12.64106,43.35574,333.6,11.8,334,0,9294214,"WU YANG FORTUNE","3E3491",70,161,29,22,10,12.0,"ALEXANDRIA","03-29 21:00"
"2024-03-25 12:37:52",511101083,12.61075,43.39885,299.0,10.3,299,0,9461972,"MARS J","T8A4330",70,94,16,3,13,10.0,"ALIAGHA","04-02 22:00"
"2024-03-25 13:09:34",511101083,12.67317,43.34145,333.0,9.5,334,0,9461972,"MARS J","T8A4330",70,94,16,3,13,10.0,"ALIAGHA","04-02 22:00"
"2024-03-25 15:22:07",352297000,12.73040,43.27312,159.0,13.5,160,0,9343687,"FESCO EKATERINA","3EFV5",70,115,27,18,5,7.0,"ARMED GUARD ON BOARD","04-01 06:30"
"2024-03-25 15:26:16",636023500,12.75961,43.25539,152.4,7.6,153,0,9540780,"REGULUS","5LOA2",90,15,42,8,8,4.5,"UAE OWNER DUBAI UAE","04-04 06:00"
"2024-03-25 15:42:10",352003207,12.71911,43.26749,149.9,12.2,148,0,9832559,"VALOUR","3E6071",80,208,42,25,19,14.0,"RUSSIAN CREW /ARM GU","04-04 14:30"
"2024-03-25 16:02:26",352003207,12.65801,43.30089,154.6,12.1,151,0,9832559,"VALOUR","3E6071",80,208,42,25,19,14.0,"RUSSIAN CREW /ARM GU","04-04 14:30"
"2024-03-25 16:08:15",352297000,12.58750,43.35822,120.0,12.7,121,0,9343687,"FESCO EKATERINA","3EFV5",70,115,27,18,5,7.0,"ARMED GUARD ON BOARD","04-01 06:30"
"2024-03-25 16:08:51",636023500,12.67813,43.29521,155.5,7.2,157,0,9540780,"REGULUS","5LOA2",90,15,42,8,8,4.5,"UAE OWNER DUBAI UAE","04-04 06:00"
"2024-03-25 17:03:26",636023500,12.59047,43.35514,122.4,7.0,125,0,9540780,"REGULUS","5LOA2",90,15,42,8,8,4.5,"UAE OWNER DUBAI UAE","04-04 06:00"
"2024-03-25 17:31:51",354391000,12.62098,43.38242,300.0,13.2,299,0,9321926,"ENJOY HARMONY","HPLP",70,194,31,10,22,7.6,"OWNER CREWALLCHINESE","03-29 18:00"
"2024-03-25 18:11:03",354391000,12.74603,43.30660,332.0,13.8,333,0,9321926,"ENJOY HARMONY","HPLP",70,194,31,10,22,7.6,"OWNER CREWALLCHINESE","03-29 18:00"
"2024-03-25 18:30:00",403589001,12.62149,43.37557,297.3,11.7,297,0,9332535,"WAFRAH","HZCS",89,278,55,25,35,21.1,"SAGIZ","03-26 09:00"
"2024-03-25 19:00:02",403589001,12.69810,43.31998,333.8,11.5,333,0,9332535,"WAFRAH","HZCS",89,278,55,25,35,21.1,"SAGIZ","03-26 09:00"
"2024-03-25 19:33:05",538006940,12.60669,43.40009,299.6,15.3,299,0,9296846,"CAPTAIN MIKE","V7SL6",70,192,37,30,7,7.5,"EG SUZ ARMGUARD O/B","03-29 20:00"
"2024-03-25 19:33:15",232051710,12.76073,43.25464,157.5,10.7,157,0,9460863,"OCEAN BAY","MOMV2",70,164,26,20,12,10.6,"ARMGUARDS ONBOARD","04-05 22:30"
"2024-03-25 20:03:16",538006940,12.70219,43.32523,335.8,15.0,335,0,9296846,"CAPTAIN MIKE","V7SL6",70,192,37,30,7,7.5,"EG SUZ ARMGUARD O/B","03-29 20:00"
"2024-03-25 20:03:51",232051710,12.67630,43.29312,155.7,10.9,153,0,9460863,"OCEAN BAY","MOMV2",70,164,26,20,12,10.6,"ARMGUARDS ONBOARD","04-05 22:30"
"2024-03-25 20:48:46",572923210,12.74769,43.26006,152.1,10.3,153,0,9162514,"MARS","T2ZT4",80,152,31,15,17,6.3,"BTM INA","04-11 07:00"
"2024-03-25 20:56:39",511101034,12.61279,43.38338,299.3,10.7,295,0,9109964,"GOZO","T8A4264",70,144,25,15,13,10.1,"SUEZ","03-27 12:00"
"2024-03-25 21:03:57",572923210,12.70927,43.28102,153.1,10.3,153,0,9162514,"MARS","T2ZT4",80,152,31,15,17,6.3,"BTM INA","04-11 07:00"
"2024-03-25 21:31:14",750481000,12.74274,43.25699,153.9,9.5,153,0,9041057,"LIA","8RGX2",80,262,15,20,24,10.5,"KHOR-FAKAN OPL","03-31 21:00"
"2024-03-25 22:06:06",750481000,12.65805,43.29873,155.1,9.6,152,0,9041057,"LIA","8RGX2",80,262,15,20,24,10.5,"KHOR-FAKAN OPL","03-31 21:00"
"2024-03-25 22:53:15",304736000,12.74037,43.25837,155.0,12.3,156,0,9293117,"SUN","V2YF6",80,234,49,31,17,14.8,"IN NML W/ARMED GUARD","04-01 06:30"
"2024-03-25 23:08:25",304736000,12.69168,43.27987,156.0,12.5,156,0,9293117,"SUN","V2YF6",80,234,49,31,17,14.8,"IN NML W/ARMED GUARD","04-01 06:30"
"2024-03-25 23:25:15",636014942,12.75951,43.25275,154.6,13.8,155,0,9487249,"BANI YAS","A8XN7",80,200,28,7,25,11.6,"ADNOC GROUP","04-08 08:00"
"2024-03-25 23:39:25",351676000,12.61122,43.33140,139.9,10.7,138,0,9259642,"MOHSEN ILYAS","HP3864",70,80,36,10,10,5.6,"KANDLA","04-01 23:00"
"2024-03-26 00:00:58",574005540,12.72764,43.26737,155.9,12.1,155,0,9284582,"PANDA","XVJG7",89,200,44,16,26,8.5,"RUSSIA","03-31 18:00"
"2024-03-26 00:13:49",636014942,12.59394,43.33925,120.6,13.6,120,0,9487249,"BANI YAS","A8XN7",80,200,28,7,25,11.6,"ADNOC GROUP","04-08 08:00"
"2024-03-26 00:55:18",414534000,12.75727,43.25771,158.5,11.9,157,0,9632789,"XIN HAI TONG 25","BORJ6",70,164,26,14,18,12.9,"CHINESE VESSEL/CREW","04-08 02:00"
"2024-03-26 01:27:26",636020554,12.61638,43.38712,300.0,9.5,300,0,9409247,"EUROVICTORY","D5ZS7",80,277,56,26,34,11.0,"FOR ORDERS","03-29 01:00"
"2024-03-26 01:39:08",636020759,12.74758,43.25451,155.8,12.3,156,0,9888089,"XIANG AN KOU","5LAO7",70,32,185,40,3,7.5,"WEIHAI CHINA","04-20 04:00"
"2024-03-26 01:53:29",477826500,12.74842,43.25910,153.1,12.1,153,0,9442770,"FAR EASTERN MERCURY","VRGZ7",70,203,26,22,10,14.2,"IN MRM","04-01 22:30"
"2024-03-26 02:01:43",636020759,12.67614,43.28929,153.9,12.5,154,0,9888089,"XIANG AN KOU","5LAO7",70,32,185,40,3,7.5,"WEIHAI CHINA","04-20 04:00"
